CVE-2010-5340;0.008360000;0.557150000
CVE-2010-5339;0.008360000;0.557150000
CVE-2010-5338;0.008360000;0.557160000
CVE-2010-5337;0.008360000;0.557150000
CVE-2010-5336;0.008360000;0.557160000
CVE-2010-5335;0.028030000;0.856860000
CVE-2010-5334;0.025510000;0.841460000
CVE-2010-5333;0.160460000;0.967230000
CVE-2010-5332;0.003870000;0.321800000
CVE-2010-5331;0.003950000;0.331260000
CVE-2010-5330;0.338470000;0.982960000
CVE-2010-5329;0.003720000;0.306800000
CVE-2010-5328;0.004330000;0.366390000
CVE-2010-5327;0.027360000;0.852880000
CVE-2010-5326;0.174500000;0.969480000
CVE-2010-5325;0.054830000;0.923140000
CVE-2010-5324;0.720120000;0.993930000
CVE-2010-5323;0.144560000;0.964220000
CVE-2010-5322;0.025650000;0.842360000
CVE-2010-5321;0.004010000;0.337350000
CVE-2010-5320;0.006090000;0.472760000
CVE-2010-5319;0.006090000;0.472760000
CVE-2010-5318;0.017560000;0.766670000
CVE-2010-5317;0.012030000;0.664850000
CVE-2010-5316;0.009660000;0.597640000
CVE-2010-5315;0.010600000;0.626360000
CVE-2010-5314;0.009660000;0.597640000
CVE-2010-5313;0.003250000;0.253870000
CVE-2010-5312;0.183510000;0.970600000
CVE-2010-5310;0.016790000;0.755970000
CVE-2010-5309;0.016790000;0.756000000
CVE-2010-5308;0.018200000;0.775130000
CVE-2010-5307;0.016790000;0.755970000
CVE-2010-5306;0.018560000;0.779920000
CVE-2010-5305;0.056950000;0.925710000
CVE-2010-5304;0.031150000;0.870650000
CVE-2010-5303;0.009420000;0.590240000
CVE-2010-5302;0.009310000;0.586930000
CVE-2010-5301;0.106090000;0.955240000
CVE-2010-5300;0.146210000;0.964510000
CVE-2010-5299;0.335790000;0.982850000
CVE-2010-5298;0.341320000;0.983060000
CVE-2010-5297;0.022060000;0.815710000
CVE-2010-5296;0.016930000;0.758060000
CVE-2010-5295;0.018150000;0.774610000
CVE-2010-5294;0.013980000;0.709020000
CVE-2010-5293;0.025300000;0.840120000
CVE-2010-5292;0.002940000;0.219310000
CVE-2010-5291;0.011410000;0.648330000
CVE-2010-5290;0.055310000;0.923640000
CVE-2010-5289;0.023840000;0.829640000
CVE-2010-5288;0.030810000;0.869390000
CVE-2010-5287;0.011180000;0.642690000
CVE-2010-5286;0.113820000;0.957440000
CVE-2010-5285;0.013340000;0.695470000
CVE-2010-5284;0.019780000;0.793630000
CVE-2010-5283;0.006980000;0.511230000
CVE-2010-5282;0.013350000;0.695860000
CVE-2010-5281;0.022890000;0.822360000
CVE-2010-5280;0.054610000;0.922860000
CVE-2010-5279;0.012880000;0.685410000
CVE-2010-5278;0.186330000;0.970940000
CVE-2010-5277;0.010640000;0.627470000
CVE-2010-5276;0.010110000;0.612010000
CVE-2010-5275;0.011610000;0.653650000
CVE-2010-5274;0.003990000;0.335200000
CVE-2010-5273;0.003990000;0.335200000
CVE-2010-5272;0.004030000;0.338710000
CVE-2010-5271;0.003990000;0.335210000
CVE-2010-5270;0.008840000;0.572100000
CVE-2010-5269;0.004030000;0.338710000
CVE-2010-5268;0.003990000;0.335210000
CVE-2010-5267;0.003990000;0.335200000
CVE-2010-5266;0.004030000;0.338710000
CVE-2010-5265;0.003990000;0.335220000
CVE-2010-5264;0.004010000;0.336970000
CVE-2010-5263;0.003990000;0.335230000
CVE-2010-5262;0.004160000;0.351290000
CVE-2010-5261;0.003990000;0.335230000
CVE-2010-5260;0.004030000;0.338720000
CVE-2010-5259;0.004200000;0.354760000
CVE-2010-5258;0.008840000;0.572090000
CVE-2010-5257;0.003990000;0.335230000
CVE-2010-5256;0.003990000;0.335220000
CVE-2010-5255;0.003990000;0.335240000
CVE-2010-5254;0.004030000;0.338700000
CVE-2010-5253;0.005170000;0.424380000
CVE-2010-5252;0.004130000;0.347910000
CVE-2010-5251;0.004200000;0.354750000
CVE-2010-5250;0.004380000;0.370700000
CVE-2010-5249;0.004900000;0.406970000
CVE-2010-5248;0.003990000;0.335240000
CVE-2010-5247;0.005160000;0.424110000
CVE-2010-5246;0.004160000;0.351300000
CVE-2010-5245;0.003970000;0.333280000
CVE-2010-5244;0.003990000;0.335250000
CVE-2010-5243;0.003990000;0.335250000
CVE-2010-5242;0.004030000;0.338710000
CVE-2010-5241;0.008270000;0.554210000
CVE-2010-5240;0.028030000;0.856860000
CVE-2010-5239;0.010570000;0.625320000
CVE-2010-5238;0.005340000;0.435090000
CVE-2010-5237;0.004130000;0.347910000
CVE-2010-5236;0.010160000;0.613350000
CVE-2010-5235;0.003990000;0.335260000
CVE-2010-5234;0.004930000;0.409080000
CVE-2010-5233;0.003990000;0.335250000
CVE-2010-5232;0.004030000;0.338700000
CVE-2010-5231;0.003990000;0.335240000
CVE-2010-5230;0.008710000;0.568030000
CVE-2010-5229;0.003990000;0.335210000
CVE-2010-5228;0.035670000;0.886930000
CVE-2010-5227;0.009790000;0.602270000
CVE-2010-5226;0.004160000;0.351290000
CVE-2010-5225;0.003470000;0.279320000
CVE-2010-5224;0.003990000;0.335210000
CVE-2010-5223;0.003470000;0.279320000
CVE-2010-5222;0.003610000;0.295520000
CVE-2010-5221;0.003990000;0.335200000
CVE-2010-5220;0.003630000;0.297340000
CVE-2010-5219;0.003470000;0.279310000
CVE-2010-5218;0.003470000;0.279310000
CVE-2010-5217;0.004160000;0.351290000
CVE-2010-5216;0.003610000;0.295510000
CVE-2010-5215;0.003470000;0.279310000
CVE-2010-5214;0.003470000;0.279300000
CVE-2010-5213;0.009710000;0.599670000
CVE-2010-5212;0.008240000;0.553310000
CVE-2010-5211;0.003990000;0.335230000
CVE-2010-5210;0.003470000;0.279300000
CVE-2010-5209;0.003470000;0.279300000
CVE-2010-5208;0.003470000;0.279310000
CVE-2010-5207;0.004030000;0.338700000
CVE-2010-5206;0.003470000;0.279330000
CVE-2010-5205;0.004030000;0.338700000
CVE-2010-5204;0.003480000;0.280590000
CVE-2010-5203;0.003480000;0.280590000
CVE-2010-5202;0.003470000;0.279330000
CVE-2010-5201;0.003470000;0.279320000
CVE-2010-5200;0.003990000;0.335240000
CVE-2010-5199;0.003610000;0.295510000
CVE-2010-5198;0.003470000;0.279330000
CVE-2010-5197;0.003470000;0.279320000
CVE-2010-5196;0.005810000;0.459530000
CVE-2010-5195;0.008920000;0.574420000
CVE-2010-5194;0.063430000;0.932340000
CVE-2010-5193;0.319680000;0.982050000
CVE-2010-5192;0.020330000;0.799600000
CVE-2010-5191;0.012870000;0.685180000
CVE-2010-5190;0.014310000;0.715290000
CVE-2010-5189;0.018440000;0.778180000
CVE-2010-5188;0.020360000;0.799930000
CVE-2010-5187;0.012040000;0.665100000
CVE-2010-5186;0.022230000;0.817120000
CVE-2010-5185;0.012210000;0.669790000
CVE-2010-5184;0.002910000;0.216020000
CVE-2010-5183;0.002910000;0.216040000
CVE-2010-5182;0.002910000;0.216020000
CVE-2010-5181;0.003080000;0.234660000
CVE-2010-5180;0.002910000;0.216030000
CVE-2010-5179;0.003260000;0.255610000
CVE-2010-5178;0.002910000;0.216040000
CVE-2010-5177;0.004330000;0.366350000
CVE-2010-5176;0.002910000;0.216030000
CVE-2010-5175;0.003060000;0.232380000
CVE-2010-5174;0.002910000;0.216030000
CVE-2010-5173;0.002910000;0.216020000
CVE-2010-5172;0.002930000;0.217990000
CVE-2010-5171;0.003120000;0.239560000
CVE-2010-5170;0.003030000;0.228360000
CVE-2010-5169;0.002980000;0.223660000
CVE-2010-5168;0.003200000;0.248120000
CVE-2010-5167;0.003030000;0.228350000
CVE-2010-5166;0.003030000;0.228360000
CVE-2010-5165;0.003030000;0.228330000
CVE-2010-5164;0.003790000;0.314220000
CVE-2010-5163;0.003150000;0.242780000
CVE-2010-5162;0.003150000;0.242780000
CVE-2010-5161;0.003030000;0.228340000
CVE-2010-5160;0.003660000;0.299830000
CVE-2010-5159;0.002980000;0.223660000
CVE-2010-5158;0.003030000;0.228360000
CVE-2010-5157;0.003870000;0.322640000
CVE-2010-5156;0.003030000;0.228340000
CVE-2010-5155;0.003030000;0.228330000
CVE-2010-5154;0.003030000;0.228350000
CVE-2010-5153;0.006830000;0.505690000
CVE-2010-5152;0.003030000;0.228340000
CVE-2010-5151;0.003030000;0.228350000
CVE-2010-5150;0.003030000;0.228350000
CVE-2010-5149;0.015530000;0.737050000
CVE-2010-5148;0.013540000;0.700140000
CVE-2010-5147;0.012180000;0.669180000
CVE-2010-5146;0.003860000;0.321360000
CVE-2010-5145;0.013210000;0.692610000
CVE-2010-5144;0.014890000;0.726080000
CVE-2010-5143;0.002820000;0.207230000
CVE-2010-5142;0.015700000;0.739640000
CVE-2010-5141;0.022140000;0.816390000
CVE-2010-5140;0.023010000;0.823390000
CVE-2010-5139;0.026200000;0.845890000
CVE-2010-5138;0.019660000;0.792360000
CVE-2010-5137;0.024420000;0.833950000
CVE-2010-5111;0.034590000;0.883550000
CVE-2010-5110;0.029780000;0.865090000
CVE-2010-5109;0.023870000;0.829890000
CVE-2010-5108;0.013030000;0.688860000
CVE-2010-5107;0.165100000;0.968080000
CVE-2010-5106;0.021760000;0.813100000
CVE-2010-5105;0.003440000;0.275800000
CVE-2010-5104;0.016670000;0.754180000
CVE-2010-5103;0.013200000;0.692470000
CVE-2010-5102;0.026250000;0.846210000
CVE-2010-5101;0.019500000;0.790830000
CVE-2010-5100;0.011190000;0.643040000
CVE-2010-5099;0.031170000;0.870760000
CVE-2010-5098;0.018540000;0.779580000
CVE-2010-5097;0.016310000;0.748820000
CVE-2010-5096;0.055780000;0.924290000
CVE-2010-5095;0.016470000;0.751210000
CVE-2010-5094;0.017350000;0.763700000
CVE-2010-5093;0.015470000;0.735960000
