CVE-2008-7321;0.009130000;0.585210000
CVE-2008-7320;0.004470000;0.382290000
CVE-2008-7319;0.061890000;0.931720000
CVE-2008-7316;0.003590000;0.296930000
CVE-2008-7315;0.034290000;0.883970000
CVE-2008-7314;0.013480000;0.702060000
CVE-2008-7313;0.045440000;0.911280000
CVE-2008-7312;0.011870000;0.664910000
CVE-2008-7311;0.012300000;0.675890000
CVE-2008-7310;0.012300000;0.675890000
CVE-2008-7309;0.010530000;0.628720000
CVE-2008-7303;0.035370000;0.887400000
CVE-2008-7302;0.010010000;0.613360000
CVE-2008-7301;0.009050000;0.583070000
CVE-2008-7300;0.015000000;0.731290000
CVE-2008-7299;0.007850000;0.545770000
CVE-2008-7298;0.009900000;0.610000000
CVE-2008-7297;0.010050000;0.614600000
CVE-2008-7296;0.010050000;0.614600000
CVE-2008-7295;0.051050000;0.919820000
CVE-2008-7294;0.010120000;0.616680000
CVE-2008-7293;0.016750000;0.758270000
CVE-2008-7292;0.003840000;0.323210000
CVE-2008-7291;0.014170000;0.715900000
CVE-2008-7290;0.008830000;0.576260000
CVE-2008-7289;0.008830000;0.576280000
CVE-2008-7288;0.011050000;0.643320000
CVE-2008-7287;0.008830000;0.576280000
CVE-2008-7286;0.007850000;0.545740000
CVE-2008-7285;0.011180000;0.646580000
CVE-2008-7284;0.007850000;0.545730000
CVE-2008-7283;0.008980000;0.580700000
CVE-2008-7282;0.008370000;0.562210000
CVE-2008-7281;0.017300000;0.765760000
CVE-2008-7280;0.016940000;0.760940000
CVE-2008-7279;0.010130000;0.617180000
CVE-2008-7278;0.019840000;0.796620000
CVE-2008-7277;0.014670000;0.725430000
CVE-2008-7276;0.002980000;0.226720000
CVE-2008-7275;0.013210000;0.696050000
CVE-2008-7274;0.009710000;0.604420000
CVE-2008-7273;0.003980000;0.337890000
CVE-2008-7272;0.008880000;0.577520000
CVE-2008-7271;0.018990000;0.787430000
CVE-2008-7270;0.034260000;0.883840000
CVE-2008-7269;0.083910000;0.947170000
CVE-2008-7268;0.016160000;0.749400000
CVE-2008-7267;0.011850000;0.664230000
CVE-2008-7266;0.011270000;0.648850000
CVE-2008-7265;0.032000000;0.875660000
CVE-2008-7264;0.013480000;0.702170000
CVE-2008-7263;0.015300000;0.736060000
CVE-2008-7262;0.020430000;0.802960000
CVE-2008-7261;0.003460000;0.282360000
CVE-2008-7258;0.010540000;0.628940000
CVE-2008-7257;0.115670000;0.958340000
CVE-2008-7256;0.003350000;0.269670000
CVE-2008-7255;0.003180000;0.250040000
CVE-2008-7254;0.018570000;0.782500000
CVE-2008-7253;0.020930000;0.808010000
CVE-2008-7252;0.027390000;0.854900000
CVE-2008-7251;0.027140000;0.853390000
CVE-2008-7250;0.010560000;0.629480000
CVE-2008-7249;0.040080000;0.900890000
CVE-2008-7248;0.080800000;0.945380000
CVE-2008-7247;0.017680000;0.771120000
CVE-2008-7246;0.023570000;0.829810000
CVE-2008-7245;0.062630000;0.932450000
CVE-2008-7244;0.044740000;0.910080000
CVE-2008-7243;0.006290000;0.487580000
CVE-2008-7242;0.015110000;0.733100000
CVE-2008-7241;0.005240000;0.434250000
CVE-2008-7240;0.063390000;0.933140000
CVE-2008-7239;0.029980000;0.867530000
CVE-2008-7238;0.022090000;0.818140000
CVE-2008-7237;0.040830000;0.902520000
CVE-2008-7236;0.041720000;0.904390000
CVE-2008-7235;0.049730000;0.918010000
CVE-2008-7234;0.055600000;0.924930000
CVE-2008-7233;0.040570000;0.901930000
CVE-2008-7232;0.245110000;0.977750000
CVE-2008-7231;0.008420000;0.563460000
CVE-2008-7230;0.012390000;0.677910000
CVE-2008-7229;0.011470000;0.653550000
CVE-2008-7228;0.014700000;0.726060000
CVE-2008-7227;0.009260000;0.589240000
CVE-2008-7226;0.009710000;0.604360000
CVE-2008-7225;0.054640000;0.923810000
CVE-2008-7224;0.028350000;0.860150000
CVE-2008-7223;0.011990000;0.667560000
CVE-2008-7222;0.014490000;0.721810000
CVE-2008-7221;0.006200000;0.483380000
CVE-2008-7220;0.133550000;0.962340000
CVE-2008-7219;0.027440000;0.855160000
CVE-2008-7218;0.022020000;0.817530000
CVE-2008-7217;0.013930000;0.711500000
CVE-2008-7216;0.058480000;0.928390000
CVE-2008-7215;0.018110000;0.776550000
CVE-2008-7214;0.007490000;0.534240000
CVE-2008-7213;0.021520000;0.813300000
CVE-2008-7212;0.016550000;0.755240000
CVE-2008-7211;0.007810000;0.544470000
CVE-2008-7210;0.011430000;0.652670000
CVE-2008-7209;0.060070000;0.929950000
CVE-2008-7208;0.017680000;0.771060000
CVE-2008-7207;0.002870000;0.214550000
CVE-2008-7206;0.008840000;0.576690000
CVE-2008-7205;0.011050000;0.643170000
CVE-2008-7204;0.005810000;0.464190000
CVE-2008-7203;0.026070000;0.846930000
CVE-2008-7202;0.010740000;0.634620000
CVE-2008-7201;0.012670000;0.684490000
CVE-2008-7200;0.012390000;0.677910000
CVE-2008-7199;0.011050000;0.643300000
CVE-2008-7198;0.012390000;0.677920000
CVE-2008-7197;0.012390000;0.677920000
CVE-2008-7196;0.020720000;0.805930000
CVE-2008-7195;0.012330000;0.676700000
CVE-2008-7194;0.012330000;0.676690000
CVE-2008-7193;0.005740000;0.461340000
CVE-2008-7192;0.008240000;0.557990000
CVE-2008-7191;0.011580000;0.656610000
CVE-2008-7190;0.012190000;0.673050000
CVE-2008-7189;0.014460000;0.721250000
CVE-2008-7188;0.023000000;0.825360000
CVE-2008-7187;0.013390000;0.700130000
CVE-2008-7186;0.013390000;0.700120000
CVE-2008-7185;0.030550000;0.869960000
CVE-2008-7184;0.014490000;0.721790000
CVE-2008-7183;0.012280000;0.675370000
CVE-2008-7182;0.242770000;0.977550000
CVE-2008-7181;0.022870000;0.824240000
CVE-2008-7180;0.016200000;0.750060000
CVE-2008-7179;0.022870000;0.824220000
CVE-2008-7178;0.021750000;0.815170000
CVE-2008-7177;0.023930000;0.832290000
CVE-2008-7176;0.019720000;0.795380000
CVE-2008-7175;0.014670000;0.725490000
CVE-2008-7174;0.046190000;0.912680000
CVE-2008-7173;0.046960000;0.913800000
CVE-2008-7172;0.022870000;0.824240000
CVE-2008-7171;0.014450000;0.721030000
CVE-2008-7170;0.099450000;0.953740000
CVE-2008-7169;0.009310000;0.591080000
CVE-2008-7168;0.056470000;0.926090000
CVE-2008-7167;0.042150000;0.905310000
CVE-2008-7166;0.028490000;0.860880000
CVE-2008-7165;0.006570000;0.499930000
CVE-2008-7164;0.015410000;0.738040000
CVE-2008-7163;0.040820000;0.902510000
CVE-2008-7162;0.055200000;0.924400000
CVE-2008-7161;0.064070000;0.933590000
CVE-2008-7160;0.040260000;0.901260000
CVE-2008-7159;0.034240000;0.883770000
CVE-2008-7158;0.033300000;0.880680000
